Iteration,Loss,#OrtschaftenZuNah,#OrtschaftenNichtImGebiet,#Ortschaften,#Gesundheitszentren
1,3.236730986277877,2,0,105,1
2,2.297542505716076,2,0,105,1
3,0.9486447407463192,4,0,105,1
4,0.9486447407463192,4,0,105,1
5,0.9486447407463192,4,0,105,1
6,0.9486447407463192,4,0,105,1
7,0.9486447407463192,4,0,105,1
8,0.9486447407463192,4,0,105,1
9,0.9486447407463192,4,0,105,1
10,0.9486447407463192,4,0,105,1
11,0.3898739001245506,2,0,105,1
12,0.3898739001245506,2,0,105,1
13,0.3898739001245506,2,0,105,1
14,0.3898739001245506,2,0,105,1
15,0,0,0,105,1
