Iteration,Loss,#OrtschaftenZuNah,#OrtschaftenNichtImGebiet,#Ortschaften,#Gesundheitszentren
1,7.319854622343673,2,0,154,0
2,4.583383718489973,4,0,154,0
3,4.583383718489973,4,0,154,0
4,4.583383718489973,4,0,154,0
5,4.583383718489973,4,0,154,0
6,3.559191357846533,6,0,154,0
7,3.559191357846533,6,0,154,0
8,3.559191357846533,6,0,154,0
9,3.559191357846533,6,0,154,0
10,3.559191357846533,6,0,154,0
11,3.559191357846533,6,0,154,0
12,1.738308323641089,4,0,154,0
13,0.9084153947191211,2,0,154,0
14,0,0,0,154,0
