Iteration,Loss,#OrtschaftenZuNah,#OrtschaftenNichtImGebiet,#Ortschaften,#Gesundheitszentren
1,8.639435775107422,4,0,557,4
2,8.639435775107422,4,0,557,4
3,4.412494535639783,4,0,557,4
4,4.412494535639783,4,0,557,4
5,4.412494535639783,4,0,557,4
6,3.5829307656774905,8,0,557,4
7,3.5829307656774905,8,0,557,4
8,3.5829307656774905,8,0,557,4
9,3.5829307656774905,8,0,557,4
10,3.5829307656774905,8,0,557,4
11,3.5829307656774905,8,0,557,4
12,3.5829307656774905,8,0,557,4
13,3.5829307656774905,8,0,557,4
14,3.5829307656774905,8,0,557,4
15,3.5829307656774905,8,0,557,4
16,3.5829307656774905,8,0,557,4
