Gebiet-Name:
griechenland

Gesundheitszentren:
(90.39257174110531, 273.82121990826647)
(312.70888281558194, 100.58489793548128)
(207.55116566492276, 306.4880843733799)
(144.4939231849195, 441.0187188724536)
(163.08497317511447, 137.93960178416677)

Ortschaften:
(217.63797256144983, 463.87346597439137)
(95.37686442990903, 426.4715946032561)
(150.9000486527403, 225.39315657723955)
(105.39361339897044, 103.355522748562)
(100.05351288538719, 267.9084515192981)
(322.8731085531702, 79.35763145524807)
(100.93349443046553, 298.772992810159)
(286.4820985091143, 198.53937427829578)
(161.64567570922037, 99.35130005783917)
(152.58071808133943, 512.2271685039655)
(109.65367348228169, 425.92208372632905)
(478.8823180332854, 100.4784949382014)
(283.8559300262322, 92.24691892480347)
(265.562, 367.8)
(118.50388451177928, 420.98912715638687)
(185.97975990846805, 159.49514287760366)
(193.80594992025974, 96.7198346115054)
(109.91904479413853, 345.4445054947427)
(291.62127533808234, 396.75659864494577)
(166.53478432767724, 412.6969829811075)
(407.75672716399384, 59.38907862942804)
(193.42970710792423, 433.97945339631286)
(109.78666659244229, 330.4407586336405)
(234.0895102395197, 220.42148541993404)
(118.28133838222112, 338.90390339053323)
(179.0937183461523, 265.2263537452357)
(45.1726591334369, 202.85782423308908)
(559.0370893716578, 49.72145573100504)
(250.48591227678403, 477.5804379961335)
(27.422988977416196, 263.78314216802715)
(203.7668624725042, 240.7453251262598)
(163.12422430700607, 311.5749424604601)
(83.8635360931427, 128.26498001393813)
(357.2271734660252, 168.8520262545628)
(131.14132420305515, 114.56633895012104)
(265.9414525235563, 131.8601036345641)
(355.6209101569773, 29.766154330747028)
(395.9, 92.86)
(175.03719100227786, 485.63566966778546)
(214.26068199688658, 431.53035802890355)
(137.40797458973537, 401.87769059820926)
(196.7752263704134, 330.6627196525965)
(164.60734287185792, 214.35818022441765)
(168.83486906689294, 395.702549533036)
(71.73568325673031, 343.51363050101304)
(268.02796360516595, 329.45550922442663)
(164.54210729035194, 429.92077093399337)
(121.89420898739597, 233.61691761919286)
(115.47709126233177, 186.16829845830904)
(140.50632651582552, 275.0277173564134)
(260.57073070244337, 588.3982839395451)
(158.9800912839768, 132.82420361797298)
(214.61981643505294, 87.35910369544972)
(184.23251326679238, 478.5351878266081)
(271.3339863517556, 403.4198956656261)
(130.5535319841241, 276.92482938045373)
(64.88895095719153, 301.58156530466897)
(143.01548997150098, 501.4657716560946)
(336.7756707792371, 40.25149371865324)
(244.30624791652735, 382.9226187899634)
(283.3969493379615, 180.02718247762513)
(136.7212244107898, 429.93315017047877)
(332.58720737740373, 396.2056808878901)
(200.35571336842932, 165.38431765437417)
(229.04645669944125, 523.4684288250755)
(237.42053363908843, 252.36470067064843)
(113.05977960189162, 320.60520821293676)
(176.110606227553, 304.9993169004358)
(279.4364981631676, 167.97622969321256)
(341.07731137998735, 93.2191896473307)
(158.4193112788826, 262.4439309034588)
(393.8399289008294, 43.98752620510057)
(156.99320699457664, 193.82877205286962)
(278.00953415708557, 335.827462772925)
(105.19218272428657, 180.8385097596388)
(374.82793713477054, 25.293576342120417)
(265.3448325962266, 428.41891726760116)
(203.63145925077094, 435.33223821841125)
(115.80901120663674, 100.66367398012423)
(198.837998102558, 378.2074210330656)
(81.30486589785396, 271.85852015704387)
(96.72690814284357, 212.62664446029072)
(40.082103638943536, 272.4621311823998)
(188.35151270577055, 170.85952475822774)
(352.50865687288206, 86.88255344822835)
(220.65650219584344, 224.2443554107112)
(194.93272678446567, 403.8440595974603)
(169.1453859623922, 461.68215618950614)
(172.56540150777676, 472.29524821140296)
(255.917813290413, 276.7572898838038)
(244.4860403130525, 538.155534801785)
(72.80385973344143, 331.1208758462888)
(91.75301497454521, 148.33624422046952)
(227.2499987130429, 392.171602501362)
(495.23689094682106, 68.52857047843293)
(189.6188879542267, 555.9407856323587)
(230.20403425123612, 73.48131105447814)
(72.28109008052996, 142.21995949893386)
(515.9477548087827, 80.81106721221433)
(254.75926519140188, 103.2912810090302)
(266.2639658334497, 157.02808394971316)
