Gebiet-Name:
griechenland

Gesundheitszentren:


Ortschaften:
(213.17523280770584, 173.544882120173)
(253.34714167808872, 465.0067062942776)
(214.40356898569073, 253.55199916196065)
(213.00547358106232, 539.7671191457974)
(278.5587198726715, 70.48891741161574)
(328.84033802082814, 378.7462964652722)
(278.7946204696859, 186.9787669630135)
(535.5298770443708, 8.687641562456403)
(62.27878152190699, 216.27977366622542)
(306.46865493316704, 340.4581526019678)
(74.65766005047581, 178.58103366643437)
(103.72713234243233, 374.90640481956757)
(176.49614853325843, 432.3196003788166)
(100.80964062161914, 420.05487907291445)
(56.714723257577496, 330.5304325188025)
(184.95681052610962, 228.65926105800207)
(125.0370728605396, 211.9803006840247)
(122.57634016760105, 385.3142473298709)
(235.51049357652465, 219.1496603818633)
(48.01540457961784, 303.4139423674792)
(478.8823180332854, 100.4784949382014)
(474.97805769417687, 77.30277863649967)
(186.78203062121398, 327.38850164955636)
(230.2595885278932, 274.95407477970645)
(196.1484459000766, 71.16102518331891)
(206.6572945671108, 303.2255932451434)
(138.16583540612254, 479.8710229219068)
(130.7924983987287, 366.07417745006705)
(249.29482687098638, 396.88127041653735)
(162.11476802504666, 272.7870522975387)
(246.1052333964534, 361.83972365967315)
(176.07927600739936, 309.4642568689222)
(352.4694258578219, 383.7667897585585)
(119.81272584659587, 170.63265157913906)
(85.41871505545589, 302.2094888718527)
(195.5983936800852, 118.64077597986498)
(175.17045378840956, 74.86549028822081)
(232.65306528704764, 316.30051203894504)
(559.0370893716578, 49.72145573100504)
(22.335983507318513, 266.4776663745131)
(171.53925115575873, 189.34901009460208)
(211.4375264576535, 202.8892971988843)
(309.78926387968136, 367.88690199184225)
(285.4441936602935, 337.2972828082374)
(355.77709447589535, 405.7536738521548)
(263.29967809935374, 487.7667596025184)
(265.3868281487145, 352.16225402735137)
(274.70539593368466, 137.74075985898895)
(302.46274004576617, 395.82705460911825)
(64.04484972631474, 159.164637456949)
(445.00477313231414, 84.4969392351222)
(244.717617494551, 573.7264748945149)
(171.78834832763826, 513.058483179077)
(195.32316014279806, 441.45825344071056)
(170.3832101495718, 378.1048303892289)
(481.67890018567476, 53.66327498440795)
(377.5666052116908, 405.3126692649267)
(498.3926075715873, 92.64597216488471)
(393.30267240027894, 96.03177482011391)
(206.4478589987258, 348.07341858973996)
(153.46356155927887, 523.54110852498)
(228.42136222269838, 523.1853060018892)
(258.3511412794532, 111.44255816466529)
(35.71889529489511, 283.87203725764516)
(214.12635334616314, 383.3393603707841)
(102.76685280739389, 354.7524459725591)
(134.08774899195632, 155.80619292424134)
(539.8097526163057, 55.36112200819557)
(260.57073070244337, 588.3982839395451)
(283.910619288223, 118.67430344660127)
(192.76359640693562, 186.6474487190698)
(210.02271553663374, 279.3198290279918)
(147.773898115785, 498.0260186876197)
(239.19150515249967, 505.37000620463107)
(92.33891809195441, 160.2800897416914)
(221.86928412666526, 361.92104248508986)
(284.43022745233765, 415.3552024746107)
(160.54222811266902, 89.60953141881441)
(133.3689470664214, 230.46717707203547)
(246.478641306377, 256.31637875232906)
(367.3247153808447, 41.263068212608594)
(291.16462194109295, 91.47970121986361)
(103.29746966874339, 131.9159603675443)
(140.4517839975779, 346.5280872792089)
(508.39344478125673, 111.7446826805405)
(192.3790982304929, 385.03537339631885)
(96.06121722495728, 183.83379585141304)
(211.05738600873556, 133.88926714668747)
(37.57828225974706, 249.23230296297817)
(41.24825590914411, 213.59965808761538)
(435.47984071447155, 52.77616616219974)
(219.75761253899873, 77.42291853668667)
(84.18287843786379, 246.50254132967615)
(246.32534146968905, 417.56547272056366)
(109.24007832267405, 235.52197596569235)
(203.60978636928138, 582.0416471045928)
(232.42151615010442, 555.2261438191356)
(296.713297905372, 202.24812095686934)
(535.9336241401927, 76.32272662411451)
(104.99580089105193, 312.3558919877101)
(29.411050083279072, 230.50560902694414)
(219.61903460451987, 422.0503723141134)
(215.67887583658737, 501.50274903577235)
(12.353714774082489, 246.17234705948854)
(252.17379717247996, 311.4664544583371)
(270.64208275569257, 89.7265535958403)
(154.73495251640205, 231.33264614411306)
(151.40168486043248, 189.1036016500635)
(204.57040556336455, 154.8642859910136)
(160.6147419005642, 545.3405269923175)
(278.1120304864929, 395.99775312630015)
(78.88842721727366, 140.61839554311769)
(263.07318151632234, 380.3166924496336)
(374.7643165877234, 87.9849070394019)
(343.207014760864, 48.9001817422206)
(276.800750180828, 316.3298961384721)
(228.57565564707235, 238.85963772276315)
(162.11297368746227, 341.5382089543142)
(142.36600677700446, 407.55803535392954)
(114.96730176001282, 148.46266072752394)
(292.6218298457957, 159.65973025228288)
(87.51855774687775, 225.14281060271836)
(244.4860403130525, 538.155534801785)
(159.47880187746904, 143.79725129046068)
(529.1684278263598, 101.92308386387431)
(139.2473870993831, 541.4078408500052)
(195.5213475208735, 246.52110475727818)
(495.23689094682106, 68.52857047843293)
(327.9313162482242, 351.3629352979831)
(218.8698789300662, 111.1340233498948)
(104.6537205849546, 258.9389058606075)
(51.80580315082157, 193.45001724826835)
(426.2862009238163, 73.56535422134476)
(515.9477548087827, 80.81106721221433)
(197.0441895365046, 94.60588552939868)
(314.21033804911565, 84.11299188665386)
(265.57419049894185, 423.9147939243971)
(175.25884870617963, 489.7071215248665)
(120.70256938691792, 276.54270892335086)
(181.69142585834655, 542.7519502309019)
(131.8053613049387, 519.2782678483208)
(192.47385778039387, 503.57071367345793)
(154.4354201677165, 467.9067179479387)
(381.99334251766635, 67.2145242742564)
(225.4355767112437, 294.72751595751095)
(297.27956518225136, 135.50995632309252)
(81.07307586187233, 331.0349037289325)
(169.53551547578812, 451.22984419544997)
(282.16585881911533, 47.007148660032875)
(66.0272270977078, 238.0231766632581)
(241.37224454926718, 123.07868384865859)
(290.1710725035786, 481.93570815868975)
(121.35601870261851, 413.19702788943493)
(197.6290668617319, 525.3080373952808)
(168.117396509209, 213.90082897402948)
(149.4263164168142, 446.75940033968413)
(123.0021274473167, 121.91432412493874)
(248.0461408731897, 76.34410067239764)
(153.53925034993543, 109.85026490840467)
(456.4090598304204, 62.5778963900119)
(156.41751295266457, 422.7745854420347)
(124.11724823991344, 251.77728792157842)
(336.79457294813795, 81.5588150417962)
(319.1767297260278, 132.3876409552715)
(259.6240404431356, 557.6962688583981)
(99.5714023484911, 287.2207163873691)
(234.65697236625866, 94.20540353405292)
(105.0399805904884, 209.5999127613351)
(235.13194240869862, 440.2095429073066)
(174.9601328739989, 255.46448768068944)
(560.7187803605375, 16.92221790287529)
(305.3146429884462, 415.65125621442115)
(298.13070917830106, 64.16394855036923)
(359.7655720726292, 184.49287481823347)
(416.0449191718103, 46.823721173553466)
(233.61472628198743, 341.90514661594773)
(57.16411930294619, 259.7691870159461)
(191.23076173956397, 209.48842157403283)
(135.13894142054298, 323.08661687629905)
(145.8477134474939, 209.26539447843498)
(185.68730380800724, 347.7527913850959)
(311.1998156422725, 106.63338840777523)
(86.89986879701344, 110.50051837766964)
(356.7507225781355, 70.33815231602256)
