Gebiet-Name:
siedler1

Gesundheitszentren:
(104.49232145513356, 24.119076791403927)

Ortschaften:
(184.40835429588682, 48.23680797538157)
(157.26965037220873, 40.10024942435304)
(71.419717359814, 6.522720178148801)
(195.20043010606835, 149.68798114953404)
(186.44515449687415, 37.02122687277896)
(179.10322431282404, 57.87599195476155)
(55.75241651212931, 10.619428476036276)
(193.98630065811187, 83.77749365179154)
(182.40996949232763, 196.59534432925508)
(194.8910183295654, 27.175196305712035)
(151.18907256586215, 81.11313672667553)
(86.61591966180407, 4.275425701713191)
(16.01329240984346, 0.032264657193692425)
(158.0985876611964, 1.266296299231902)
(183.68665225286054, 108.17300990189705)
(194.66990164591968, 58.59445206344715)
(173.70147935663817, 126.27541382278734)
(195.63901855257438, 230.84270279352396)
(39.58248565303002, 25.1676307062266)
(170.47313230813097, 17.291460806404682)
(128.15035137477457, 49.58156383893143)
(37.33774163807966, 0.08044723811442722)
(82.71442999640313, 48.98288392775)
(169.74886083360047, 43.33402491336802)
(145.4675291083162, 16.891777629169113)
(72.99031252610922, 38.20013817542345)
(183.1807004792399, 24.974460782539524)
(178.80778735270235, 176.2930892497776)
(199.32056120801374, 123.57477448580971)
(198.11892664919037, 210.7166452472515)
(147.42792884051534, 59.59910294733756)
(140.4644678322491, 68.174139826171)
(172.78956958151886, 67.03339463000451)
(22.474738241469403, 13.902650389595854)
(170.54578955778643, 32.85797352180563)
(156.0293350770074, 50.239082765281786)
(199.25258432257723, 183.37471730508926)
(168.81800192532847, 85.71673330105496)
(95.59181021567096, 8.857137295306238)
(112.12743330408752, 68.61634679924992)
(130.68723764274864, 4.664944570698004)
(141.80947021519438, 87.0585432605977)
(95.59679995549618, 39.233226102188425)
(174.77453453897024, 7.488600519359662)
(94.46854809054328, 56.58963205681279)
(119.89278238467983, 28.204248393858137)
(127.54934551945489, 83.47789339326576)
(192.97055231427927, 4.816649072366115)
(141.5570695536891, 48.52306074196029)
(128.4859464369399, 35.97617665108485)
(161.8563491528543, 67.77651824634248)
(147.28591940609596, 35.28269674648452)
(156.25363894352677, 106.28082708515085)
(160.43467429803627, 23.175807137353406)
(59.675644416941154, 39.15210469362296)
(76.87610028894058, 23.996877311606077)
(106.99562812880806, 11.438582119466162)
(168.40033953312226, 153.59303947759446)

zunahe Ortschaften:


geschuetzte Ortschaften:
(184.40835429588682, 48.23680797538157)
(157.26965037220873, 40.10024942435304)
(71.419717359814, 6.522720178148801)
(186.44515449687415, 37.02122687277896)
(179.10322431282404, 57.87599195476155)
(55.75241651212931, 10.619428476036276)
(151.18907256586215, 81.11313672667553)
(86.61591966180407, 4.275425701713191)
(158.0985876611964, 1.266296299231902)
(39.58248565303002, 25.1676307062266)
(170.47313230813097, 17.291460806404682)
(128.15035137477457, 49.58156383893143)
(37.33774163807966, 0.08044723811442722)
(82.71442999640313, 48.98288392775)
(169.74886083360047, 43.33402491336802)
(145.4675291083162, 16.891777629169113)
(72.99031252610922, 38.20013817542345)
(183.1807004792399, 24.974460782539524)
(147.42792884051534, 59.59910294733756)
(140.4644678322491, 68.174139826171)
(172.78956958151886, 67.03339463000451)
(22.474738241469403, 13.902650389595854)
(170.54578955778643, 32.85797352180563)
(156.0293350770074, 50.239082765281786)
(95.59181021567096, 8.857137295306238)
(112.12743330408752, 68.61634679924992)
(130.68723764274864, 4.664944570698004)
(141.80947021519438, 87.0585432605977)
(95.59679995549618, 39.233226102188425)
(174.77453453897024, 7.488600519359662)
(94.46854809054328, 56.58963205681279)
(119.89278238467983, 28.204248393858137)
(127.54934551945489, 83.47789339326576)
(141.5570695536891, 48.52306074196029)
(128.4859464369399, 35.97617665108485)
(161.8563491528543, 67.77651824634248)
(147.28591940609596, 35.28269674648452)
(160.43467429803627, 23.175807137353406)
(59.675644416941154, 39.15210469362296)
(76.87610028894058, 23.996877311606077)
(106.99562812880806, 11.438582119466162)

Ortschaften ausserhalb dem Gebiet:
