Iteration,Loss,#OrtschaftenZuNah,#OrtschaftenNichtImGebiet,#Ortschaften,#Gesundheitszentren
1,11.61158864470983,4,0,537,4
2,4.253871645837087,6,0,537,4
3,4.253871645837087,6,0,537,4
4,4.253871645837087,6,0,537,4
5,3.3943748688459863,4,0,537,4
6,3.3943748688459863,4,0,537,4
7,3.3943748688459863,4,0,537,4
8,3.3943748688459863,4,0,537,4
9,3.3943748688459863,4,0,537,4
10,1.3115910078125772,4,0,537,4
11,1.3115910078125772,4,0,537,4
12,1.3115910078125772,4,0,537,4
13,1.3115910078125772,4,0,537,4
14,1.3115910078125772,4,0,537,4
15,1.3115910078125772,4,0,537,4
16,0.6037081308082435,2,0,537,4
17,0,0,0,537,4
